RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer,Offense_cat
4552,Vandalism,202400028846,2100.0,"MICHIE DR, 95",CPD,2024/08/24 10:54:31+00,654,"Mian, Ghulam",Property Damage
4553,Vandalism,202400028840,500.0,CHERRY AVE,CPD,2024/08/24 07:36:49+00,336,"Essex, Dominique",Property Damage
4554,Larceny - From Motor Vehicle,202400028841,1200.0,"WERTLAND ST, C",CPD,2024/08/24 07:19:19+00,319,"Pinkman, Jackson",Theft & Larceny
4555,Assault Simple,202400028837,100.0,"14TH ST NW, B",CPD,2024/08/24 07:02:41+00,302,"Crowley, Raeann",Assault & Violent Crime
4556,Driving Under the Influence,202400028831,,ANGUS RD / CEDAR HILL RD,CPD,2024/08/24 05:50:17+00,150,"Folston, Elliott",Narcotics/Drug Offenses
4557,Assault Aggravated,202400028823,300.0,E MAIN ST,CPD,2024/08/24 04:13:47+00,13,"Kirby, Tyree",Assault & Violent Crime
4558,Assist Citizen - Mental/TDO/ECO,202400028803,1200.0,LEE ST,CPD,2024/08/24 01:37:22+00,2137,"Essex, Dominique",Mental Health/Welfare
4559,Assault Aggravated,202400028777,500.0,"HARRIS RD, 101",CPD,2024/08/23 23:10:56+00,1910,"Whitfield, Dylan",Assault & Violent Crime
4560,Larceny - All Other,202400028778,1100.0,EMMET ST N,CPD,2024/08/23 22:36:53+00,1836,"Bland, Johnnà",Theft & Larceny
4561,Lost/FoundProperty,202400028773,100.0,7TH ST NE,CPD,2024/08/23 22:35:09+00,1835,"Hannay, Jacob",Other
4562,Larceny - All Other,202400028774,600.0,"MADISON AVE, A",CPD,2024/08/23 22:33:10+00,1833,"Prevost, Payten",Theft & Larceny
4563,Larceny - All Other,202400028767,100.0,LONGWOOD DR,CPD,2024/08/23 22:14:03+00,1814,"Lowry, Brent",Theft & Larceny
4564,Assist Citizen - Mental/TDO/ECO,202400028755,2300.0,ANGUS RD,CPD,2024/08/23 20:43:54+00,1643,"Schwartz, Honora",Mental Health/Welfare
4565,Weapons Violations,202400028734,1400.0,MELBOURNE RD,CPD,2024/08/23 16:49:34+00,1249,"Shiflett, Tammy",Weapon Offenses
4566,Assault Intimidation,202400028720,800.0,"HARDY DR, F",CPD,2024/08/23 15:21:11+00,1121,"Wilkins, Jilil",Assault & Violent Crime
4567,Larceny - From Motor Vehicle,202400028715,700.0,PALATINE AVE,CPD,2024/08/23 14:00:32+00,1000,"Folston, Elliott",Theft & Larceny
4568,Motor Vehicle Theft,202400028712,400.0,250 BYPASS,CPD,2024/08/23 13:48:26+00,948,"Schwartz, Honora",Theft & Larceny
4569,Larceny - From Motor Vehicle,202400028707,1600.0,"MERIDIAN ST, B",CPD,2024/08/23 13:25:48+00,925,"Folston, Elliott",Theft & Larceny
4570,Lost/FoundProperty,202400028711,400.0,250 BYPASS,CPD,2024/08/23 13:05:56+00,905,"Shiflett, Tammy",Other
4571,Motor Vehicle Theft,202400028705,400.0,W MAIN ST,CPD,2024/08/23 12:59:43+00,859,"Schwartz, Honora",Theft & Larceny
4572,Larceny - All Other,202400028693,700.0,E MAIN ST,CPD,2024/08/23 11:09:41+00,709,"Pinkman, Jackson",Theft & Larceny
4573,Larceny - From Motor Vehicle,202400028692,1600.0,RIALTO ST,CPD,2024/08/23 10:45:10+00,645,"Khaleefa, Hamzeh",Theft & Larceny
4574,Larceny - All Other,202400028687,700.0,"PROSPECT AVE, C",CPD,2024/08/23 08:23:18+00,423,"Khaleefa, Hamzeh",Theft & Larceny
4575,Vandalism,202400028683,100.0,12 1/2 ST NW,CPD,2024/08/23 05:42:12+00,142,"Essex, Dominique",Property Damage
4576,Domestic Disturbance,202400028662,200.0,STRIBLING AVE,CPD,2024/08/23 02:12:56+00,2212,"Whitfield, Dylan",Public Order/Disorderly
4577,Drug/Narcotics Violation,202400028643,2000.0,MORTON DR,CPD,2024/08/22 21:43:30+00,1743,"Moriarty, Thomas",Narcotics/Drug Offenses
4578,Assault Simple,202400028639,1600.0,CHERRY AVE,CPD,2024/08/22 20:22:25+00,1622,"Whitfield, Dylan",Assault & Violent Crime
4579,Assist Citizen - Misc,202400028624,500.0,E MAIN ST,CPD,2024/08/22 19:16:11+00,1516,"Hannay, Jacob",Mental Health/Welfare
4580,Suspicious Activity,202400028617,700.0,"RIDGE ST, B",CPD,2024/08/22 18:41:41+00,1441,"Reed, Danielle",Other
4581,Larceny - All Other,202400028638,100.0,DUNOVA CT,CPD,2024/08/22 18:31:45+00,1431,"Verdin, Alejandra",Theft & Larceny
4582,Burglary,202400028606,800.0,W MAIN ST,CPD,2024/08/22 17:01:37+00,1301,"Wilkins, Jilil",Theft & Larceny
4583,Vandalism,202400028605,800.0,"W MAIN ST, 534",CPD,2024/08/22 17:01:05+00,1301,"Wilkins, Jilil",Property Damage
4584,Trespass,202400028604,800.0,"W MAIN ST, 526",CPD,2024/08/22 17:00:29+00,1300,"Wilkins, Jilil",Public Order/Disorderly
4585,Lost/FoundProperty,202400028652,,AZALEA DR / GARDEN DR,CPD,2024/08/22 14:44:16+00,1044,"Hannay, Jacob",Other
4586,Larceny - From Motor Vehicle,202400028573,800.0,HENRY AVE,CPD,2024/08/22 12:35:42+00,835,"Wilkins, Jilil",Theft & Larceny
4587,Assault Simple,202400028565,700.0,PROSPECT AVE,CPD,2024/08/22 10:29:45+00,629,"Khaleefa, Hamzeh",Assault & Violent Crime
4588,Motor Vehicle Theft,202400028563,600.0,DAVIS AVE,CPD,2024/08/22 10:03:18+00,603,"Essex, Dominique",Theft & Larceny
4589,Assault Aggravated,202400028558,600.0,"MASON ST, B",CPD,2024/08/22 04:27:42+00,27,"Miller, Devin",Assault & Violent Crime
4590,Hit and Run,202400028550,1000.0,EMMET ST N,CPD,2024/08/22 03:27:18+00,2327,"Essex, Dominique",Motor Vehicle/Traffic
4591,Suspicious Activity,202400028545,2000.0,"STADIUM RD, 2",CPD,2024/08/22 00:47:38+00,2047,"Verdin, Alejandra",Other
4592,Suspicious Activity,202400028540,500.0,12TH ST NW,CPD,2024/08/21 23:41:52+00,1941,"Ritter, Kobe",Other
4593,Assault Simple,202400028538,200.0,"CLEVELAND AVE, B",CPD,2024/08/21 23:31:30+00,1931,"Venereo, Arturo",Assault & Violent Crime
4594,Assault Simple,202400028537,500.0,STEWART ST,CPD,2024/08/21 23:18:54+00,1918,"Whitfield, Dylan",Assault & Violent Crime
4595,Burglary,202400028534,800.0,"W MAIN ST, 623-A",CPD,2024/08/21 22:46:19+00,1846,"Verdin, Alejandra",Theft & Larceny
4596,Suspicious Activity,202400028529,2500.0,"WESTERLY AVE, B",CPD,2024/08/21 21:51:01+00,1751,"Houchens, Jamell",Other
4597,Assault Simple,202400028526,300.0,HILLSDALE DR,CPD,2024/08/21 20:48:35+00,1648,"Reed, Danielle",Assault & Violent Crime
4598,Larceny - From Motor Vehicle,202400028523,1200.0,KING ST,CPD,2024/08/21 20:25:46+00,1625,"Verdin, Alejandra",Theft & Larceny
4599,Larceny - Theft from Building,202400028521,400.0,"17TH ST NW, 103",CPD,2024/08/21 20:00:25+00,1600,"Brannon, Devin",Theft & Larceny
4600,Misc - Criminal Call,202400028501,2300.0,HIGHLAND AVE,CPD,2024/08/21 16:11:18+00,1211,"Turner, Devon",Other
4601,Fraud-impersonation,202400028500,100.0,GOODMAN ST,CPD,2024/08/21 15:25:03+00,1125,"Carelsen, Louise",Fraud & Financial
4602,Lost/FoundProperty,202400028492,200.0,14TH ST NW,CPD,2024/08/21 14:37:17+00,1037,"Wilkins, Jilil",Other
4603,Animal Complaint,202400028479,900.0,ROUGEMONT AVE,CPD,2024/08/21 12:05:39+00,805,"Turner, Devon",Other
4604,Robbery - Strong Arm,202400028475,100.0,7TH ST NE,CPD,2024/08/21 11:19:47+00,719,"Crowley, Raeann",Assault & Violent Crime
4605,Larceny - All Other,202400028443,1600.0,GRADY AVE,CPD,2024/08/21 01:56:10+00,2156,"Folston, Elliott",Theft & Larceny
4606,Larceny - All Other,202400028430,1200.0,WERTLAND ST,CPD,2024/08/20 23:19:05+00,1919,"Aguilera, Natalia",Theft & Larceny
4607,Fraud-impersonation,202400028412,1200.0,BELLEVIEW AVE,CPD,2024/08/20 21:10:33+00,1710,"Kirby, Tyree",Fraud & Financial
4608,Larceny - Shoplifitng,202400028381,500.0,W MAIN ST,CPD,2024/08/20 17:52:36+00,1352,"Wilkins, Jilil",Theft & Larceny
4609,Suspicious Activity,202400028370,1300.0,GRADY AVE,CPD,2024/08/20 16:24:44+00,1224,"Houchens, Logan",Other
4610,Accident w/Injuries,202400028367,,2ND ST NW / W JEFFERSON ST,CPD,2024/08/20 16:15:01+00,1215,"Wilkins, Jilil",Motor Vehicle/Traffic
4611,Robbery - Strong Arm,202400028360,100.0,"LANKFORD AVE, 1",CPD,2024/08/20 14:54:42+00,1054,"Turner, Devon",Assault & Violent Crime
4612,Hit and Run,202400028357,1100.0,EMMET ST N,CPD,2024/08/20 14:37:48+00,1037,"Mcdougal, Jordan",Motor Vehicle/Traffic
4613,Animal Complaint,202400028327,400.0,7 1/2 ST SW,CPD,2024/08/20 12:00:37+00,800,"Wilkins, Jilil",Other
4614,Assist Citizen - Mental/TDO/ECO,202400028314,100.0,BRANDYWINE CT,CPD,2024/08/20 10:01:20+00,601,"Anderson, Kristopher",Mental Health/Welfare
4615,Assist Citizen - Mental/TDO/ECO,202400028312,1200.0,LEE ST,CPD,2024/08/20 09:02:13+00,502,"Crowley, Raeann",Mental Health/Welfare
4616,Vandalism,202400028310,700.0,HINTON AVE,CPD,2024/08/20 08:45:58+00,445,"Keplinger, Christopher",Property Damage
4617,Shots Fired/Illegal Hunting,202400028266,400.0,GARRETT ST,CPD,2024/08/20 00:27:21+00,2027,"Ritter, Kobe",Weapon Offenses
4618,Assault Simple,202400028247,100.0,7TH ST NE,CPD,2024/08/19 20:52:32+00,1652,"Kirby, Tyree",Assault & Violent Crime
4619,Larceny - All Other,202400028233,1400.0,MELBOURNE RD,CPD,2024/08/19 19:20:03+00,1520,"Ritter, Kobe",Theft & Larceny
4620,Larceny - Shoplifitng,202400028220,200.0,RIDGE MCINTIRE RD,CPD,2024/08/19 18:13:15+00,1413,"O'Briant, Landon",Theft & Larceny
4621,Lost/FoundProperty,202400028215,200.0,W MAIN ST,CPD,2024/08/19 17:22:45+00,1322,"Nash, Darius",Other
4622,Hit and Run,202400028214,400.0,CHERRY AVE,CPD,2024/08/19 16:57:17+00,1257,"Turner, Devon",Motor Vehicle/Traffic
4623,Hit and Run,202400028209,100.0,MONTICELLO AVE,CPD,2024/08/19 15:47:02+00,1147,"Carelsen, Louise",Motor Vehicle/Traffic
4624,Hit and Run,202400028208,1500.0,EMMET ST N,CPD,2024/08/19 15:43:26+00,1143,"Moriarty, Thomas",Motor Vehicle/Traffic
4625,Fraud-credit card,202400028206,800.0,CHERRY AVE,CPD,2024/08/19 15:02:57+00,1102,"Carelsen, Louise",Fraud & Financial
4626,Suspicious Activity,202400028192,100.0,"1ST ST S, 201",CPD,2024/08/19 14:02:28+00,1002,"O'Briant, Landon",Other
4627,Trespass,202400028188,800.0,PRESTON AVE,CPD,2024/08/19 13:51:37+00,951,"Carelsen, Louise",Public Order/Disorderly
4628,Assault Intimidation,202400028182,100.0,7TH ST NE,CPD,2024/08/19 13:01:44+00,901,"Nash, Darius",Assault & Violent Crime
4629,Missing Person-adult,202400028180,700.0,"PROSPECT AVE, H",CPD,2024/08/19 12:34:16+00,834,"O'Briant, Landon",Mental Health/Welfare
4630,Drug/Narcotics Violation,202400028172,1200.0,AVON ST,CPD,2024/08/19 11:28:05+00,728,"Davis, Zaccheus",Narcotics/Drug Offenses
4631,Larceny - Shoplifitng,202400028162,1900.0,EMMET ST N,CPD,2024/08/19 08:02:49+00,402,"Phillips, Nicole",Theft & Larceny
4632,Assault Simple,202400028119,2000.0,"MICHIE DR, F",CPD,2024/08/19 01:37:17+00,2137,"Aguilera, Natalia",Assault & Violent Crime
4633,Shots Fired/Illegal Hunting,202400028117,,7 1/2 ST SW,CPD,2024/08/19 01:07:47+00,2107,"Ritter, Kobe",Weapon Offenses
4634,Suspicious Person,202400028108,500.0,CAROLINE AVE,CPD,2024/08/18 22:19:01+00,1819,"Ryan, Matthew",Other
4635,Assist Citizen - Misc,202400028094,,1ST ST N / E MARKET ST,CPD,2024/08/18 20:26:09+00,1626,"Aguilera, Natalia",Mental Health/Welfare
4636,Warrant Service,202400028090,600.0,PRESTON AVE,CPD,2024/08/18 19:53:54+00,1553,"Mcdougal, Jordan",Other
4637,Larceny - All Other,202400028089,200.0,2ND ST NE,CPD,2024/08/18 19:50:11+00,1550,"O'Briant, Landon",Theft & Larceny
4638,Larceny - From Motor Vehicle,202400028079,900.0,ANDERSON ST,CPD,2024/08/18 18:22:31+00,1422,"Mian, Ghulam",Theft & Larceny
4639,Assault Simple,202400028069,600.0,E MAIN ST,CPD,2024/08/18 16:42:24+00,1242,"Brannon, Devin",Assault & Violent Crime
4640,Vandalism,202400028071,100.0,"APPLE TREE RD, B",CPD,2024/08/18 16:24:39+00,1224,"Turner, Devon",Property Damage
4641,Suspicious Activity,202400028058,1300.0,RIVERDALE DR,CPD,2024/08/18 14:03:29+00,1003,"Wisser, Shawn",Other
4642,Vandalism,202400028056,600.0,"CABELL AVE, D",CPD,2024/08/18 13:20:23+00,920,"Brannon, Devin",Property Damage
4643,Vandalism,202400028047,2000.0,MORTON DR,CPD,2024/08/18 10:46:43+00,646,"Kinney, Dylan",Property Damage
4644,Shots Fired/Illegal Hunting,202400028024,,W MAIN ST / ROOSEVELT BROWN BLVD,CPD,2024/08/18 05:06:59+00,106,"Phillips, Nicole",Weapon Offenses
4645,Assist Agency - Backup/Assist,202400028003,,ABBEY RD / HANSEN RD,CPD,2024/08/18 02:53:12+00,2253,"Shiflett, Ethan ",Other
4646,Vandalism,202400027997,,CARLTON RD @ MONTICELLO AVE,CPD,2024/08/18 02:34:28+00,2234,"Bowlin, Jacob",Property Damage
4647,Assault Simple,202400027993,800.0,PAGE ST,CPD,2024/08/18 01:48:01+00,2148,"Kirby, Tyree",Assault & Violent Crime
4648,Lost/FoundProperty,202400027985,600.0,E MARKET ST,CPD,2024/08/18 00:56:41+00,2056,"Curry, Brian",Other
4649,Domestic Disturbance,202400027972,100.0,BRANDYWINE CT,CPD,2024/08/17 23:09:00+00,1909,"Prevost, Payten",Public Order/Disorderly
4650,Larceny - Theft from Building,202400027962,100.0,"CHANCELLOR ST, 3",CPD,2024/08/17 22:02:21+00,1802,"Hudson, Jesse",Theft & Larceny
4651,Hit and Run,202400027940,,GORDON AVE / RUGBY RD,CPD,2024/08/17 17:33:51+00,1333,"Schwartz, Honora",Motor Vehicle/Traffic
4652,Larceny - All Other,202400027933,100.0,"CHANCELLOR ST, 3",CPD,2024/08/17 15:54:23+00,1154,"Barbour, Tremaine",Theft & Larceny
4653,Disorderly Conduct,202400027931,100.0,W MARKET ST,CPD,2024/08/17 15:48:36+00,1148,"Mcdougal, Jordan",Public Order/Disorderly
4654,Kidnap/Abduction,202400027927,,AVON ST,CPD,2024/08/17 15:23:48+00,1123,"Mcdougal, Jordan",Assault & Violent Crime
4655,Hit and Run,202400027918,2200.0,JEFFERSON PARK AVE,CPD,2024/08/17 14:17:56+00,1017,"Barbour, Tremaine",Motor Vehicle/Traffic
4656,Burglary,202400027907,500.0,"2ND ST SE, D",CPD,2024/08/17 13:12:52+00,912,"Wilkins, Jilil",Theft & Larceny
4657,Disorderly Conduct,202400027893,1500.0,ROSA TER,CPD,2024/08/17 06:31:23+00,231,"McLeod, Dustin",Public Order/Disorderly
4658,Assault Simple,202400027892,100.0,"GOODMAN ST, B",CPD,2024/08/17 06:28:12+00,228,"Khaleefa, Hamzeh",Assault & Violent Crime
4659,Assist Citizen - Mental/TDO/ECO,202400027890,500.0,MARTHA JEFFERSON DR,CPD,2024/08/17 06:03:21+00,203,"Essex, Dominique",Mental Health/Welfare
4660,Larceny - All Other,202400027848,1100.0,5TH ST SW,CPD,2024/08/17 02:10:49+00,2210,"Verdin, Alejandra",Theft & Larceny
4661,Drug/Narcotics Violation,202400027847,300.0,E MAIN ST,CPD,2024/08/17 01:48:12+00,2148,"Shiflett, Ethan ",Narcotics/Drug Offenses
4662,Animal Complaint,202400027845,1200.0,HOLMES AVE,CPD,2024/08/17 01:24:25+00,2124,"Prevost, Payten",Other
4663,Assault Simple,202400027836,700.0,BOLLING AVE,CPD,2024/08/16 23:40:28+00,1940,"Lowry, Brent",Assault & Violent Crime
4664,Suspicious Activity,202400027832,500.0,E MARKET ST,CPD,2024/08/16 23:18:47+00,1918,"Ritter, Kobe",Other
4665,Larceny - Theft from Building,202400027822,2400.0,"ARLINGTON BLVD, 51",CPD,2024/08/16 22:07:44+00,1807,"Prevost, Payten",Theft & Larceny
4666,Larceny - Shoplifitng,202400027818,1800.0,MONTICELLO RD,CPD,2024/08/16 21:34:24+00,1734,"Whitfield, Dylan",Theft & Larceny
4667,Larceny - All Other,202400027805,1300.0,6TH ST SE,CPD,2024/08/16 19:20:54+00,1520,"Lowry, Brent",Theft & Larceny
4668,Assault Simple,202400027797,100.0,"ALTAMONT CIR, 54",CPD,2024/08/16 18:13:40+00,1413,"Reed, Danielle",Assault & Violent Crime
4669,Larceny - Of Veh Parts/Access,202400027799,900.0,EMMET ST N,CPD,2024/08/16 17:33:04+00,1333,"Mian, Ghulam",Theft & Larceny
4670,Burglary,202400027787,600.0,PROSPECT AVE,CPD,2024/08/16 17:00:59+00,1300,"Oakes, Maithe",Theft & Larceny
4671,Lost/FoundProperty,202400027788,300.0,"RIVERSIDE AVE, B",CPD,2024/08/16 16:44:53+00,1244,"Mian, Ghulam",Other
4672,Drug/Narcotics Violation,202400027784,100.0,PEREGORY LN,CPD,2024/08/16 16:42:29+00,1242,"Shiflett, Ethan ",Narcotics/Drug Offenses
4673,Lost/FoundProperty,202400027790,,4TH ST SE / GARRETT ST,CPD,2024/08/16 16:01:43+00,1201,"Reed, Danielle",Other
4674,Comm Relations Initiative - CRI,202400027752,800.0,W MAIN ST,CPD,2024/08/16 13:00:25+00,900,"Lowe, Courteny",Other
4675,Trespass,202400027740,300.0,W MAIN ST,CPD,2024/08/16 10:34:21+00,634,"Gaytan, Alejandro",Public Order/Disorderly
4676,Larceny - From Motor Vehicle,202400027736,400.0,W MAIN ST,CPD,2024/08/16 07:41:20+00,341,"Essex, Dominique",Theft & Larceny
4677,Misc - Non-Criminal Call,202400027731,700.0,"PROSPECT AVE, C",CPD,2024/08/16 06:13:50+00,213,"McLeod, Dustin",Other
4678,Larceny - From Motor Vehicle,202400027694,300.0,250 BYPASS,CPD,2024/08/16 01:16:45+00,2116,"Prevost, Payten",Theft & Larceny
4679,Disorderly Conduct,202400027685,100.0,WATERBURY CT,CPD,2024/08/15 23:52:29+00,1952,"Whitfield, Dylan",Public Order/Disorderly
4680,Larceny - All Other,202400027681,1200.0,CEDARS CT,CPD,2024/08/15 23:27:45+00,1927,"Prevost, Payten",Theft & Larceny
4681,Suspicious Activity,202400027682,1200.0,CEDARS CT,CPD,2024/08/15 23:27:45+00,1927,"Prevost, Payten",Other
4682,Assault Simple,202400027683,1200.0,CEDARS CT,CPD,2024/08/15 23:27:45+00,1927,"Prevost, Payten",Assault & Violent Crime
4683,Disorderly Conduct,202400027684,1200.0,CEDARS CT,CPD,2024/08/15 23:27:45+00,1927,"Prevost, Payten",Public Order/Disorderly
4684,Lost/FoundProperty,202400027666,200.0,W MAIN ST,CPD,2024/08/15 21:14:29+00,1714,"Hannay, Jacob",Other
4685,Misc - Criminal Call,202400027662,700.0,ORANGEDALE AVE,CPD,2024/08/15 21:00:11+00,1700,"Hudson, Jesse",Other
4686,Sex Offense,202400027658,200.0,"W MARKET ST, 1",CPD,2024/08/15 20:30:04+00,1630,"Ritter, Kobe",Assault & Violent Crime
4687,Assault Simple,202400027645,2200.0,NORTH BERKSHIRE RD,CPD,2024/08/15 19:04:38+00,1504,"Schwartz, Honora",Assault & Violent Crime
4688,Larceny - Theft from Building,202400027643,1900.0,JEFFERSON PARK AVE,CPD,2024/08/15 18:47:31+00,1447,"Hudson, Jesse",Theft & Larceny
4689,Forgery/Counterfeiting,202400027642,300.0,"2ND ST SE, B",CPD,2024/08/15 18:17:30+00,1417,"Nash, Darius",Fraud & Financial
4690,Suspicious Activity,202400027633,1600.0,"6TH ST SE, 142",CPD,2024/08/15 17:53:58+00,1353,"Houchens, Jamell",Other
4691,Misc - Criminal Call,202400027639,1000.0,CHERRY AVE,CPD,2024/08/15 15:47:09+00,1147,"Shiflett, Tammy",Other
4692,Motor Vehicle Theft,202400027640,800.0,BELMONT AVE,CPD,2024/08/15 15:40:46+00,1140,"Bentz, Benjamin ",Theft & Larceny
4693,Assault Simple,202400027616,1400.0,SUNRISE PARK LN,CPD,2024/08/15 15:27:03+00,1127,"Kinney, Dylan",Assault & Violent Crime
4694,Assist Citizen - Mental/TDO/ECO,202400027611,700.0,CHERRY AVE,CPD,2024/08/15 14:38:08+00,1038,"Reed, Danielle",Mental Health/Welfare
4695,Hit and Run,202400027594,600.0,BAILEY RD,CPD,2024/08/15 11:31:15+00,731,"Reed, Danielle",Motor Vehicle/Traffic
4696,Assault Aggravated,202400027582,2000.0,"MICHIE DR, D",CPD,2024/08/15 05:36:12+00,136,"Essex, Dominique",Assault & Violent Crime
4697,Robbery - Armed,202400027567,700.0,PINE ST,CPD,2024/08/15 02:03:58+00,2203,"Darby, Michael",Assault & Violent Crime
4698,Driving Under the Influence,202400027565,,MONTICELLO AVE / MERIDIAN ST,CPD,2024/08/15 01:48:25+00,2148,"Vlasis, Christopher",Narcotics/Drug Offenses
4699,Shots Fired/Illegal Hunting,202400027557,,MONTROSE AVE / 6TH ST SE,CPD,2024/08/14 23:44:04+00,1944,"Whitten, Tobyn",Weapon Offenses
4700,Shots Fired/Illegal Hunting,202400027556,1300.0,MIDLAND ST,CPD,2024/08/14 23:09:54+00,1909,"Bentz, Benjamin ",Weapon Offenses
4701,Robbery - Strong Arm,202400027555,900.0,RIVES ST,CPD,2024/08/14 23:07:29+00,1907,"Verdin, Alejandra",Assault & Violent Crime
4702,Vandalism,202400027553,200.0,"MONTE VISTA AVE, 3",CPD,2024/08/14 22:04:38+00,1804,"Verdin, Alejandra",Property Damage
4703,Hit and Run,202400027547,900.0,RIVER RD,CPD,2024/08/14 21:48:21+00,1748,"Prevost, Payten",Motor Vehicle/Traffic
4704,Assault Aggravated,202400027543,700.0,"PROSPECT AVE, D",CPD,2024/08/14 21:21:54+00,1721,"Whitfield, Dylan",Assault & Violent Crime
4705,Larceny - All Other,202400027542,1800.0,MONTICELLO RD,CPD,2024/08/14 20:48:28+00,1648,"Verdin, Alejandra",Theft & Larceny
4706,Animal Complaint,202400027538,800.0,"HARDY DR, E",CPD,2024/08/14 20:04:15+00,1604,"Oakes, Maithe",Other
4707,Hit and Run,202400027536,500.0,10 1/2 ST NW,CPD,2024/08/14 18:42:27+00,1442,"Prevost, Payten",Motor Vehicle/Traffic
4708,Drug Investigation,202400027532,100.0,KERRY LN,CPD,2024/08/14 18:31:12+00,1431,"Hudson, Jesse",Narcotics/Drug Offenses
4709,Suicide Investigation,202400027520,1500.0,GORDON AVE,CPD,2024/08/14 17:28:49+00,1328,"Schwartz, Honora",Mental Health/Welfare
4710,Suspicious Activity,202400027517,1000.0,COTTONWOOD RD,CPD,2024/08/14 17:07:00+00,1307,"Houchens, Jamell",Other
4711,Larceny - All Other,202400027528,1500.0,"VIRGINIA AVE, 106",CPD,2024/08/14 16:27:43+00,1227,"Barbour, Tremaine",Theft & Larceny
4712,Hit and Run,202400027510,1000.0,"PRESTON AVE, A",CPD,2024/08/14 16:15:07+00,1215,"Pendleton, Eric",Motor Vehicle/Traffic
4713,Suspicious Activity,202400027507,2200.0,GREENBRIER DR,CPD,2024/08/14 15:51:54+00,1151,"Houchens, Logan",Other
4714,Animal Complaint,202400027502,2000.0,HOLIDAY DR,CPD,2024/08/14 14:58:11+00,1058,"Oakes, Maithe",Other
4715,Larceny - From Motor Vehicle,202400027501,200.0,HUNTLEY AVE,CPD,2024/08/14 14:31:39+00,1031,"Barbour, Tremaine",Theft & Larceny
4716,Robbery - Armed,202400027474,200.0,W MAIN ST,CPD,2024/08/14 07:52:17+00,352,"Gaytan, Alejandro",Assault & Violent Crime
4717,Drug/Narcotics Violation,202400027470,1300.0,BELLEVIEW AVE,CPD,2024/08/14 07:17:25+00,317,"Essex, Dominique",Narcotics/Drug Offenses
4718,Larceny - Theft from Building,202400027455,1300.0,W MAIN ST,CPD,2024/08/14 03:21:38+00,2321,"Gaytan, Alejandro",Theft & Larceny
4719,Missing Person-adult,202400027449,1500.0,"CARLTON AVE, 61",CPD,2024/08/14 02:17:16+00,2217,"Aguilera, Natalia",Mental Health/Welfare
4720,Hit and Run,202400027414,1600.0,MONTICELLO AVE,CPD,2024/08/13 19:36:40+00,1536,"Whitfield, Dylan",Motor Vehicle/Traffic
4721,Hit and Run,202400027415,,MILLMONT ST / ARLINGTON BLVD,CPD,2024/08/13 19:11:02+00,1511,"Curry, Brian",Motor Vehicle/Traffic
4722,Hit and Run,202400027407,100.0,UNIVERSITY AVE,CPD,2024/08/13 18:54:08+00,1454,"Aguilera, Natalia",Motor Vehicle/Traffic
4723,Larceny - Shoplifitng,202400027392,1100.0,EMMET ST N,CPD,2024/08/13 17:48:06+00,1348,"Brannon, Devin",Theft & Larceny
4724,Death Investigation - DOA,202400027370,600.0,PROSPECT AVE,CPD,2024/08/13 15:55:11+00,1155,"Turner, Devon",Other
4725,Family Offense - Non-Violent,202400027359,2500.0,"FONTAINE AVE, A",CPD,2024/08/13 14:46:10+00,1046,"Turner, Devon",Other
4726,Larceny - All Other,202400027355,100.0,ALTAMONT CIR,CPD,2024/08/13 14:24:01+00,1024,"Pendleton, Eric",Theft & Larceny
4727,Hit and Run,202400027340,1000.0,DRUID AVE,CPD,2024/08/13 12:29:57+00,829,"Pendleton, Eric",Motor Vehicle/Traffic
